,GEOID,GEO.display-label,tot_educ,educ_0,educ_1,educ_2,educ_3,educ_4,educ_5,educ_6,educ_7,educ_8,educ_9,educ_10,educ_11,educ_12,educ_13,educ_13.5,educ_14,educ_14.5,educ_15,educ_16,educ_18,educ_20,educ_23,reduc_0,reduc_1,reduc_2,reduc_3,reduc_4,reduc_5,reduc_6,reduc_7,reduc_8,reduc_9,reduc_10,reduc_11,reduc_12,reduc_13,reduc_13.5,reduc_14,reduc_14.5,reduc_15,reduc_16,reduc_18,reduc_20,reduc_23,NTACode
72,36005012701,"Census Tract 127.01, Bronx County, New York",1371,56,0,0,0,39,21,29,0,81,82,59,50,5,69,30,386,68,197,63,126,10,0,0.0408460977389,0.0,0.0,0.0,0.0284463894967,0.0153172866521,0.0211524434719,0.0,0.0590809628009,0.0598103574034,0.0430342815463,0.036469730124,0.0036469730124,0.0503282275711,0.0218818380744,0.281546316557,0.0495988329686,0.143690736689,0.0459518599562,0.0919037199125,0.0072939460248,0.0,BX27
73,36005012901,"Census Tract 129.01, Bronx County, New York",1939,75,0,0,0,0,12,29,36,150,8,41,68,134,164,140,501,86,242,137,52,64,0,0.0386797318205,0.0,0.0,0.0,0.0,0.00618875709128,0.0149561629706,0.0185662712739,0.0773594636411,0.00412583806086,0.0211449200619,0.0350696235173,0.0691077875193,0.0845796802476,0.072202166065,0.258380608561,0.0443527591542,0.124806601341,0.0706549767922,0.0268179473956,0.0330067044868,0.0,BX33
74,36005013000,"Census Tract 130, Bronx County, New York",860,27,0,0,0,0,7,0,21,0,0,88,13,8,50,26,303,13,84,27,89,92,12,0.0313953488372,0.0,0.0,0.0,0.0,0.00813953488372,0.0,0.0244186046512,0.0,0.0,0.102325581395,0.0151162790698,0.0093023255814,0.0581395348837,0.0302325581395,0.352325581395,0.0151162790698,0.0976744186047,0.0313953488372,0.103488372093,0.106976744186,0.0139534883721,BX52
75,36005013100,"Census Tract 131, Bronx County, New York",2851,120,0,0,14,15,0,53,21,115,60,210,129,110,179,208,667,33,361,344,96,105,11,0.0420904945633,0.0,0.0,0.00491055769905,0.00526131182041,0.0,0.0185899684321,0.00736583654858,0.0403367239565,0.0210452472817,0.0736583654858,0.0452472816556,0.0385829533497,0.0627849877236,0.0729568572431,0.233952998948,0.0115748860049,0.126622237811,0.120659417748,0.0336723956506,0.0368291827429,0.00385829533497,BX33
76,36005013200,"Census Tract 132, Bronx County, New York",5306,63,0,0,0,0,164,16,95,49,26,61,33,0,177,163,1449,386,880,557,747,417,23,0.0118733509235,0.0,0.0,0.0,0.0,0.0309084055786,0.00301545420279,0.0179042593291,0.00923482849604,0.00490011307953,0.0114964191481,0.00621937429325,0.0,0.0333584621184,0.0307199396909,0.27308707124,0.0727478326423,0.165849981153,0.104975499435,0.140784018093,0.0785902751602,0.00433471541651,BX52
77,36005013300,"Census Tract 133, Bronx County, New York",4172,89,0,0,0,68,46,83,64,437,122,118,128,99,426,86,1282,155,413,148,346,51,11,0.0213326941515,0.0,0.0,0.0,0.0162991371045,0.0110258868648,0.0198945349952,0.0153403643337,0.104745925216,0.029242569511,0.0282837967402,0.0306807286673,0.0237296260786,0.102109300096,0.0206136145733,0.307286673058,0.0371524448706,0.0989932885906,0.0354745925216,0.0829338446788,0.0122243528284,0.00263662511985,BX35
78,36005013500,"Census Tract 135, Bronx County, New York",2085,68,0,0,0,30,43,13,47,90,24,67,63,58,134,31,524,64,383,109,233,86,18,0.0326139088729,0.0,0.0,0.0,0.0143884892086,0.020623501199,0.00623501199041,0.0225419664269,0.0431654676259,0.0115107913669,0.0321342925659,0.0302158273381,0.0278177458034,0.0642685851319,0.0148681055156,0.251318944844,0.0306954436451,0.183693045564,0.052278177458,0.11175059952,0.0412470023981,0.00863309352518,BX35
79,36005013800,"Census Tract 138, Bronx County, New York",2280,8,0,0,0,0,0,0,10,27,21,73,16,70,0,73,914,150,295,35,315,253,20,0.00350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.00438596491228,0.0118421052632,0.00921052631579,0.0320175438596,0.00701754385965,0.030701754386,0.0,0.0320175438596,0.400877192982,0.0657894736842,0.129385964912,0.015350877193,0.138157894737,0.110964912281,0.00877192982456,BX52
80,36005014100,"Census Tract 141, Bronx County, New York",2214,5,0,0,0,38,46,20,28,35,0,111,79,107,177,62,728,59,297,91,251,80,0,0.00225835591689,0.0,0.0,0.0,0.0171635049684,0.0207768744354,0.00903342366757,0.0126467931346,0.0158084914182,0.0,0.050135501355,0.0356820234869,0.0483288166215,0.079945799458,0.0280036133695,0.3288166215,0.0266485998193,0.134146341463,0.0411020776874,0.113369467028,0.0361336946703,0.0,BX35
81,36005014300,"Census Tract 143, Bronx County, New York",465,18,0,0,11,0,11,29,15,24,0,4,0,25,33,34,118,0,104,13,10,16,0,0.0387096774194,0.0,0.0,0.0236559139785,0.0,0.0236559139785,0.0623655913978,0.0322580645161,0.0516129032258,0.0,0.00860215053763,0.0,0.0537634408602,0.0709677419355,0.0731182795699,0.25376344086,0.0,0.223655913978,0.0279569892473,0.0215053763441,0.0344086021505,0.0,BX14
82,36005014400,"Census Tract 144, Bronx County, New York",3142,76,0,0,29,0,80,26,0,38,27,117,89,94,148,209,1145,211,469,161,105,118,0,0.0241884150223,0.0,0.0,0.00922978994271,0.0,0.0254614894971,0.00827498408657,0.0,0.0120942075111,0.00859325270528,0.0372374283896,0.0283259070656,0.0299172501591,0.0471037555697,0.0665181413113,0.364417568428,0.0671546785487,0.149267982177,0.051241247613,0.033418204965,0.0375556970083,0.0,BX52
83,36005014500,"Census Tract 145, Bronx County, New York",3049,105,0,0,0,7,14,25,58,64,13,137,232,182,196,187,884,155,440,118,194,38,0,0.0344375204985,0.0,0.0,0.0,0.0022958346999,0.0045916693998,0.00819940964251,0.0190226303706,0.0209904886848,0.0042636930141,0.0449327648409,0.0760905214825,0.0596917021974,0.0642833715972,0.0613315841259,0.289931124959,0.0508363397835,0.144309609708,0.0387012135126,0.0636274188258,0.0124631026566,0.0,BX01
84,36005014701,"Census Tract 147.01, Bronx County, New York",3774,135,0,0,0,0,69,0,125,23,137,219,158,66,125,248,1279,117,637,196,240,0,0,0.0357710651828,0.0,0.0,0.0,0.0,0.0182829888712,0.0,0.0331213566508,0.00609432962374,0.0363010068892,0.0580286168521,0.0418653948066,0.0174880763116,0.0331213566508,0.0657127715951,0.338897721251,0.0310015898251,0.168786433492,0.0519342872284,0.0635930047695,0.0,0.0,BX01
85,36005014702,"Census Tract 147.02, Bronx County, New York",2564,204,0,0,0,0,13,0,43,23,121,76,201,138,209,266,671,112,324,75,74,14,0,0.0795631825273,0.0,0.0,0.0,0.0,0.00507020280811,0.0,0.0167706708268,0.00897035881435,0.0471918876755,0.0296411856474,0.0783931357254,0.0538221528861,0.0815132605304,0.103744149766,0.261700468019,0.0436817472699,0.126365054602,0.0292511700468,0.0288611544462,0.00546021840874,0.0,BX01
86,36005014900,"Census Tract 149, Bronx County, New York",2587,193,0,0,23,22,18,0,23,35,82,21,84,122,190,59,827,148,324,165,190,51,10,0.0746037881716,0.0,0.0,0.00889060688056,0.00850405875532,0.00695786625435,0.0,0.00889060688056,0.0135291843835,0.0316969462698,0.00811751063007,0.0324700425203,0.0471588712795,0.0734441437959,0.0228063393893,0.319675299575,0.0572091225358,0.125241592578,0.0637804406649,0.0734441437959,0.0197139543873,0.00386548125242,BX35
87,36005015100,"Census Tract 151, Bronx County, New York",3514,188,0,0,0,61,11,43,31,167,27,89,108,254,262,69,840,102,666,268,195,133,0,0.053500284576,0.0,0.0,0.0,0.017359134889,0.00313033579966,0.0122367672168,0.0088218554354,0.0475241889585,0.00768355150825,0.0253272623791,0.030734206033,0.0722822993739,0.0745589072282,0.0196357427433,0.239043824701,0.0290267501423,0.18952760387,0.076266363119,0.0554923164485,0.0378486055777,0.0,BX35
88,36005015200,"Census Tract 152, Bronx County, New York",1864,53,0,0,0,51,42,0,10,14,0,33,65,33,48,19,470,54,416,140,247,169,0,0.0284334763948,0.0,0.0,0.0,0.0273605150215,0.0225321888412,0.0,0.00536480686695,0.00751072961373,0.0,0.0177038626609,0.0348712446352,0.0177038626609,0.0257510729614,0.0101931330472,0.252145922747,0.0289699570815,0.223175965665,0.0751072961373,0.132510729614,0.0906652360515,0.0,BX52
89,36005015300,"Census Tract 153, Bronx County, New York",2165,92,0,0,0,9,42,28,11,56,31,18,135,105,208,41,529,112,220,152,335,41,0,0.0424942263279,0.0,0.0,0.0,0.00415704387991,0.0193995381062,0.0129330254042,0.00508083140878,0.0258660508083,0.0143187066975,0.00831408775982,0.0623556581986,0.0484988452656,0.0960739030023,0.0189376443418,0.244341801386,0.0517321016166,0.101616628176,0.070207852194,0.154734411085,0.0189376443418,0.0,BX75
90,36005015500,"Census Tract 155, Bronx County, New York",1901,87,0,0,9,14,0,41,26,177,53,187,58,60,145,51,425,55,242,78,124,69,0,0.0457653866386,0.0,0.0,0.00473435034193,0.00736454497633,0.0,0.0215675960021,0.0136770120989,0.0931088900579,0.0278800631247,0.0983692793267,0.0305102577591,0.0315623356128,0.0762756443977,0.0268279852709,0.223566543924,0.0289321409784,0.127301420305,0.0410310362967,0.0652288269332,0.0362966859548,0.0,BX75
91,36005015700,"Census Tract 157, Bronx County, New York",1768,45,0,0,0,0,0,11,52,23,43,23,86,107,208,32,582,94,248,8,114,92,0,0.0254524886878,0.0,0.0,0.0,0.0,0.0,0.00622171945701,0.0294117647059,0.0130090497738,0.0243212669683,0.0130090497738,0.0486425339367,0.060520361991,0.117647058824,0.0180995475113,0.329185520362,0.0531674208145,0.140271493213,0.00452488687783,0.064479638009,0.052036199095,0.0,BX75
92,36005015800,"Census Tract 158, Bronx County, New York",901,21,0,0,9,0,13,3,22,22,1,20,0,18,57,49,283,39,137,26,143,14,24,0.023307436182,0.0,0.0,0.00998890122087,0.0,0.0144284128746,0.00332963374029,0.0244173140954,0.0244173140954,0.00110987791343,0.0221975582686,0.0,0.0199778024417,0.0632630410655,0.054384017758,0.314095449501,0.0432852386238,0.15205327414,0.0288568257492,0.15871254162,0.015538290788,0.0266370699223,BX52
93,36005015900,"Census Tract 159, Bronx County, New York",1275,26,0,0,23,0,62,37,34,48,30,64,23,128,275,41,230,20,65,41,14,114,0,0.0203921568627,0.0,0.0,0.0180392156863,0.0,0.0486274509804,0.0290196078431,0.0266666666667,0.0376470588235,0.0235294117647,0.0501960784314,0.0180392156863,0.100392156863,0.21568627451,0.0321568627451,0.180392156863,0.0156862745098,0.0509803921569,0.0321568627451,0.0109803921569,0.0894117647059,0.0,BX27
94,36005016000,"Census Tract 160, Bronx County, New York",3214,163,0,0,0,0,34,26,0,0,0,23,0,99,29,92,908,145,222,376,645,426,26,0.0507156191661,0.0,0.0,0.0,0.0,0.0105787181083,0.00808960796515,0.0,0.0,0.0,0.00715619166148,0.0,0.0308027380212,0.00902302426882,0.0286247666459,0.282514001245,0.0451151213441,0.0690728064717,0.116988176727,0.200684505289,0.132545115121,0.00808960796515,BX52
95,36005016100,"Census Tract 161, Bronx County, New York",2601,54,0,0,31,55,59,85,135,246,115,206,64,24,138,115,669,66,189,246,88,16,0,0.0207612456747,0.0,0.0,0.0119184928874,0.0211457131872,0.0226835832372,0.0326797385621,0.0519031141869,0.0945790080738,0.0442137639369,0.079200307574,0.0246059207997,0.00922722029988,0.0530565167243,0.0442137639369,0.257208765859,0.0253748558247,0.0726643598616,0.0945790080738,0.0338331410996,0.00615148019992,0.0,BX75
96,36005016200,"Census Tract 162, Bronx County, New York",1289,47,0,0,0,0,5,36,5,11,21,55,64,17,19,64,423,38,162,59,154,104,5,0.0364623739333,0.0,0.0,0.0,0.0,0.00387897595035,0.0279286268425,0.00387897595035,0.00853374709077,0.0162916989915,0.0426687354538,0.0496508921645,0.0131885182312,0.0147401086113,0.0496508921645,0.3281613654,0.0294802172227,0.125678820791,0.0457719162141,0.119472459271,0.0806826997673,0.00387897595035,BX52
97,36005016300,"Census Tract 163, Bronx County, New York",40,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,BX99
98,36005016400,"Census Tract 164, Bronx County, New York",692,0,0,10,0,0,10,0,9,0,0,0,5,21,32,57,213,31,76,9,152,67,0,0.0,0.0,0.014450867052,0.0,0.0,0.014450867052,0.0,0.0130057803468,0.0,0.0,0.0,0.00722543352601,0.0303468208092,0.0462427745665,0.0823699421965,0.307803468208,0.0447976878613,0.109826589595,0.0130057803468,0.219653179191,0.0968208092486,0.0,BX52
99,36005016500,"Census Tract 165, Bronx County, New York",655,9,0,0,0,7,28,30,30,14,0,0,24,54,51,18,162,46,90,44,28,20,0,0.0137404580153,0.0,0.0,0.0,0.0106870229008,0.0427480916031,0.0458015267176,0.0458015267176,0.0213740458015,0.0,0.0,0.036641221374,0.0824427480916,0.0778625954198,0.0274809160305,0.247328244275,0.0702290076336,0.137404580153,0.0671755725191,0.0427480916031,0.030534351145,0.0,BX01
100,36005016600,"Census Tract 166, Bronx County, New York",1633,33,0,0,0,0,15,20,5,52,0,5,15,53,32,48,555,60,205,118,295,122,0,0.0202082057563,0.0,0.0,0.0,0.0,0.00918554807103,0.012247397428,0.00306184935701,0.0318432333129,0.0,0.00306184935701,0.00918554807103,0.0324556031843,0.0195958358849,0.0293937538273,0.339865278628,0.0367421922841,0.125535823637,0.0722596448255,0.180649112064,0.0747091243111,0.0,BX52
101,36005016700,"Census Tract 167, Bronx County, New York",1246,15,0,0,0,23,23,6,49,28,31,43,16,26,56,37,432,17,228,76,89,51,0,0.0120385232745,0.0,0.0,0.0,0.0184590690209,0.0184590690209,0.00481540930979,0.0393258426966,0.0224719101124,0.0248796147673,0.0345104333868,0.0128410914928,0.0208667736758,0.0449438202247,0.029695024077,0.346709470305,0.0136436597111,0.182985553772,0.0609951845907,0.0714285714286,0.0409309791332,0.0,BX01
102,36005016900,"Census Tract 169, Bronx County, New York",981,54,0,0,0,22,0,0,24,11,29,25,5,45,44,20,282,61,176,97,52,34,0,0.0550458715596,0.0,0.0,0.0,0.0224260958206,0.0,0.0,0.0244648318043,0.0112130479103,0.0295616717635,0.0254841997961,0.00509683995923,0.045871559633,0.0448521916412,0.0203873598369,0.2874617737,0.0621814475025,0.179408766565,0.098878695209,0.0530071355759,0.0346585117227,0.0,BX01
103,36005017100,"Census Tract 171, Bronx County, New York",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BX99
104,36005017300,"Census Tract 173, Bronx County, New York",3720,249,0,0,63,23,104,177,104,81,177,154,258,120,92,259,845,47,497,215,156,80,19,0.066935483871,0.0,0.0,0.016935483871,0.00618279569892,0.0279569892473,0.0475806451613,0.0279569892473,0.0217741935484,0.0475806451613,0.0413978494624,0.0693548387097,0.0322580645161,0.0247311827957,0.069623655914,0.227150537634,0.0126344086022,0.133602150538,0.0577956989247,0.041935483871,0.0215053763441,0.00510752688172,BX14
105,36005017500,"Census Tract 175, Bronx County, New York",3546,139,0,0,0,111,94,0,57,161,61,44,228,151,268,99,1126,127,529,98,152,101,0,0.0391990975747,0.0,0.0,0.0,0.0313028764805,0.0265087422448,0.0,0.0160744500846,0.0454032712916,0.0172024816695,0.0124083474337,0.0642978003384,0.0425831923294,0.0755781161873,0.0279187817259,0.317540891145,0.0358150028201,0.149182177101,0.0276367738297,0.0428652002256,0.0284827975183,0.0,BX14
106,36005017701,"Census Tract 177.01, Bronx County, New York",2426,71,0,0,0,38,33,57,39,9,9,50,131,218,307,105,530,99,400,123,112,95,0,0.0292662819456,0.0,0.0,0.0,0.0156636438582,0.0136026380874,0.0234954657873,0.0160758450124,0.00370981038747,0.00370981038747,0.0206100577082,0.0539983511954,0.0898598516076,0.126545754328,0.0432811211871,0.218466611707,0.0408079142622,0.164880461665,0.0507007419621,0.0461665292663,0.0391591096455,0.0,BX14
