,GEOID,month,year,passenger_count,tot_month,share_month
1397,36081077908.0,03,2013,2,1471243,1.35939474308e-06
1398,36081078800.0,03,2013,6,1471243,4.07818422925e-06
1399,36081079000.0,03,2013,45,1471243,3.05863817194e-05
1400,36081079200.0,03,2013,77,1471243,5.23366976088e-05
1401,36081079702.0,03,2013,2,1471243,1.35939474308e-06
1402,36081079900.0,03,2013,5,1471243,3.39848685771e-06
1403,36081080301.0,03,2013,1,1471243,6.79697371542e-07
1404,36081080900.0,03,2013,6,1471243,4.07818422925e-06
1405,36081081400.0,03,2013,4,1471243,2.71878948617e-06
1406,36081081800.0,03,2013,3,1471243,2.03909211463e-06
1407,36081083700.0,03,2013,4,1471243,2.71878948617e-06
1408,36081083800.0,03,2013,1,1471243,6.79697371542e-07
1409,36081084602.0,03,2013,21,1471243,1.42736448024e-05
1410,36081084900.0,03,2013,9,1471243,6.11727634388e-06
1411,36081085300.0,03,2013,3,1471243,2.03909211463e-06
1412,36081085500.0,03,2013,1,1471243,6.79697371542e-07
1413,36081085700.0,03,2013,1,1471243,6.79697371542e-07
1414,36081086400.0,03,2013,1,1471243,6.79697371542e-07
1415,36081086500.0,03,2013,3,1471243,2.03909211463e-06
1416,36081086900.0,03,2013,33,1471243,2.24300132609e-05
1417,36081087100.0,03,2013,13,1471243,8.83606583005e-06
1418,36081088400.0,03,2013,2,1471243,1.35939474308e-06
1419,36081088901.0,03,2013,5,1471243,3.39848685771e-06
1420,36081089200.0,03,2013,2,1471243,1.35939474308e-06
1421,36081090700.0,03,2013,10,1471243,6.79697371542e-06
1422,36081091601.0,03,2013,1,1471243,6.79697371542e-07
1423,36081092900.0,03,2013,4,1471243,2.71878948617e-06
1424,36081093900.0,03,2013,6,1471243,4.07818422925e-06
1425,36081094500.0,03,2013,7,1471243,4.7578816008e-06
1426,36081094700.0,03,2013,3,1471243,2.03909211463e-06
1427,36081097203.0,03,2013,1,1471243,6.79697371542e-07
1428,36081097300.0,03,2013,1,1471243,6.79697371542e-07
1429,36081098100.0,03,2013,1,1471243,6.79697371542e-07
1430,36081098700.0,03,2013,1,1471243,6.79697371542e-07
1431,36081099704.0,03,2013,1,1471243,6.79697371542e-07
1432,36081104700.0,03,2013,3,1471243,2.03909211463e-06
1433,36081107202.0,03,2013,1,1471243,6.79697371542e-07
1434,36081111300.0,03,2013,1,1471243,6.79697371542e-07
1435,36081113900.0,03,2013,8,1471243,5.43757897234e-06
1436,36081115700.0,03,2013,1,1471243,6.79697371542e-07
1437,36081116100.0,03,2013,2,1471243,1.35939474308e-06
1438,36081116300.0,03,2013,4,1471243,2.71878948617e-06
1439,36081117100.0,03,2013,1,1471243,6.79697371542e-07
1440,36081119100.0,03,2013,1,1471243,6.79697371542e-07
1441,36081120500.0,03,2013,1,1471243,6.79697371542e-07
1442,36081121500.0,03,2013,7,1471243,4.7578816008e-06
1443,36081122701.0,03,2013,2,1471243,1.35939474308e-06
1444,36081122702.0,03,2013,3,1471243,2.03909211463e-06
1445,36081124100.0,03,2013,2,1471243,1.35939474308e-06
1446,36081124700.0,03,2013,1,1471243,6.79697371542e-07
1447,36081125700.0,03,2013,7,1471243,4.7578816008e-06
1448,36081126700.0,03,2013,2,1471243,1.35939474308e-06
1449,36081129104.0,03,2013,9,1471243,6.11727634388e-06
1450,36081130100.0,03,2013,2,1471243,1.35939474308e-06
1451,36081134100.0,03,2013,1,1471243,6.79697371542e-07
1452,36081136700.0,03,2013,1,1471243,6.79697371542e-07
1453,36081138502.0,03,2013,5,1471243,3.39848685771e-06
1454,36081141700.0,03,2013,1,1471243,6.79697371542e-07
1455,36081145102.0,03,2013,1,1471243,6.79697371542e-07
1456,36081145900.0,03,2013,1,1471243,6.79697371542e-07
1457,36081147100.0,03,2013,2,1471243,1.35939474308e-06
1458,36081147900.0,03,2013,1,1471243,6.79697371542e-07
1459,36081148300.0,03,2013,1,1471243,6.79697371542e-07
1460,36081152902.0,03,2013,2,1471243,1.35939474308e-06
1461,36081156700.0,03,2013,2,1471243,1.35939474308e-06
1462,36081157101.0,03,2013,9,1471243,6.11727634388e-06
1463,36081157102.0,03,2013,9,1471243,6.11727634388e-06
1464,36081157902.0,03,2013,18,1471243,1.22345526878e-05
1465,36081161700.0,03,2013,3,1471243,2.03909211463e-06
1466,36081162100.0,03,2013,19,1471243,1.29142500593e-05
1467,36087010602.0,03,2013,1,1471243,6.79697371542e-07
1468,36087010702.0,03,2013,1,1471243,6.79697371542e-07
1469,36087013402.0,03,2013,2,1471243,1.35939474308e-06
1470,36103112206.0,03,2013,1,1471243,6.79697371542e-07
1471,36103112214.0,03,2013,1,1471243,6.79697371542e-07
1472,36103122403.0,03,2013,1,1471243,6.79697371542e-07
1473,36103122404.0,03,2013,1,1471243,6.79697371542e-07
1474,36103122602.0,03,2013,2,1471243,1.35939474308e-06
1475,36103122801.0,03,2013,1,1471243,6.79697371542e-07
1476,36103123002.0,03,2013,1,1471243,6.79697371542e-07
1477,36103135209.0,03,2013,2,1471243,1.35939474308e-06
1478,36103146103.0,03,2013,1,1471243,6.79697371542e-07
1479,36103146204.0,03,2013,1,1471243,6.79697371542e-07
1480,36103146500.0,03,2013,1,1471243,6.79697371542e-07
1481,36103146606.0,03,2013,2,1471243,1.35939474308e-06
1482,36103158802.0,03,2013,1,1471243,6.79697371542e-07
1483,36103159510.0,03,2013,1,1471243,6.79697371542e-07
1484,36119000103.0,03,2013,1,1471243,6.79697371542e-07
1485,36119000104.0,03,2013,1,1471243,6.79697371542e-07
1486,36119000401.0,03,2013,2,1471243,1.35939474308e-06
1487,36119000402.0,03,2013,1,1471243,6.79697371542e-07
1488,36119000702.0,03,2013,2,1471243,1.35939474308e-06
1489,36119001503.0,03,2013,1,1471243,6.79697371542e-07
1490,36119001900.0,03,2013,1,1471243,6.79697371542e-07
1491,36119002000.0,03,2013,1,1471243,6.79697371542e-07
1492,36119002202.0,03,2013,1,1471243,6.79697371542e-07
1493,36119002600.0,03,2013,2,1471243,1.35939474308e-06
1494,36119005500.0,03,2013,1,1471243,6.79697371542e-07
1495,36119005800.0,03,2013,1,1471243,6.79697371542e-07
1496,36119006400.0,03,2013,1,1471243,6.79697371542e-07
1497,36119006600.0,03,2013,1,1471243,6.79697371542e-07
1498,36119007500.0,03,2013,1,1471243,6.79697371542e-07
1499,36119008302.0,03,2013,1,1471243,6.79697371542e-07
1500,36119008602.0,03,2013,2,1471243,1.35939474308e-06
1501,36119009200.0,03,2013,1,1471243,6.79697371542e-07
1502,36119009300.0,03,2013,1,1471243,6.79697371542e-07
1503,36119009600.0,03,2013,1,1471243,6.79697371542e-07
1504,36119010801.0,03,2013,1,1471243,6.79697371542e-07
1505,36119010903.0,03,2013,1,1471243,6.79697371542e-07
1506,36119011400.0,03,2013,1,1471243,6.79697371542e-07
1507,36119012200.0,03,2013,1,1471243,6.79697371542e-07
1508,36119012303.0,03,2013,9,1471243,6.11727634388e-06
1509,36119013400.0,03,2013,1,1471243,6.79697371542e-07
